Date,Store,Predicted_Weekly_Sales
2013-02-20,23,1024019.8050781935
2013-02-21,23,981494.6658841819
2013-02-22,23,1023411.848351419
2013-02-27,23,1018717.9273405969
2013-02-28,23,1383024.1224947944
2013-03-01,23,1011192.2349420786
2013-03-05,23,980538.9506933838
2013-03-07,23,957463.6326741204
2013-03-08,23,1007662.6798998266
2013-03-12,23,1032722.7100607455
2013-03-14,23,1009588.2474999651
2013-03-15,23,1014713.9222688228
2013-03-19,23,1018191.3665817529
2013-03-21,23,1002575.1697201729
2013-03-22,23,1039147.211947009
2013-03-26,23,1058069.6544305086
2013-03-28,23,909047.997525014
2013-03-29,23,1024486.6604517922
2013-04-02,23,1036832.8701061755
2013-04-04,23,1033310.9218468741
2013-04-05,23,1001681.6763967201
2013-04-09,23,1030063.8687517047
2013-04-11,23,1040478.2871569544
2013-04-12,23,933492.5481976494
2013-04-16,23,1033756.706309475
2013-04-18,23,972969.803104721
2013-04-19,23,983116.3441626951
2013-04-23,23,975290.1636118963
2013-04-25,23,882581.6907349154
2013-04-26,23,1293017.1172184423
2013-04-30,23,1028289.2686910927
2013-05-02,23,940549.386016041
2013-05-03,23,1022251.4172196537
2013-05-07,23,1013998.2003531232
2013-05-09,23,1020944.752186358
2013-05-10,23,1029242.6245151311
2013-05-14,23,948691.6818617657
2013-05-16,23,970578.8880725503
2013-05-17,23,1003661.6966637671
2013-05-21,23,964338.4229638726
2013-05-23,23,1027327.5895034745
2013-05-24,23,967310.171733275
2013-05-28,23,947208.1163707376
2013-05-30,23,1020291.1329914406
2013-05-31,23,972072.5603767633
2013-06-04,23,1268218.8767867684
2013-06-06,23,1031754.4290564358
2013-06-07,23,988773.3365668654
2013-06-11,23,1032593.4144685194
2013-06-13,23,1014273.1029110998
2013-06-14,23,872704.6812749654
2013-06-18,23,916765.110310331
2013-06-20,23,1016184.4035345316
2013-06-21,23,961668.6307421327
2013-06-25,23,1000697.5557244271
2013-06-27,23,971215.0236559063
2013-06-28,23,951678.2742968127
2013-07-02,23,907518.5544306636
2013-07-04,23,1030621.1795377731
2013-07-05,23,1063003.5877683386
2013-07-09,23,955664.7168330774
2013-07-11,23,1039188.2695072666
2013-07-12,23,1358197.6274452955
2013-07-16,23,1016257.7943717614
2013-07-18,23,1051785.4451269954
2013-07-19,23,1003938.7553719655
2013-07-23,23,865001.4991614297
2013-07-25,23,996011.7372755036
2013-07-26,23,956603.0435210243
2013-07-30,23,1010791.4248522446
2013-08-01,23,907311.8719893843
2013-08-02,23,903283.3048433363
2013-08-06,23,920539.552098453
2013-08-08,23,930078.1090873331
2013-08-09,23,1006137.6989353374
2013-08-13,23,958205.326607205
2013-08-15,23,997331.5750843659
2013-08-16,23,861307.3842402473
2013-08-20,23,942336.524607107
2013-08-22,23,976381.1077131853
2013-08-23,23,863948.1241331324
2013-08-27,23,929557.2660210505
2013-08-29,23,997349.2228373662
2013-08-30,23,914575.9980825782
2013-09-03,23,944584.3389396295
2013-09-05,23,1006568.3852225095
2013-09-06,23,1045654.7624831349
2013-09-10,23,891958.7984193265
2013-09-12,23,919438.288353838
2013-09-13,23,1310095.0923480839
2013-09-17,23,926623.7556556538
2013-09-19,23,962881.8061745614
2013-09-20,23,960860.880344592
2013-09-24,23,877912.5584797859
2013-09-26,23,1002228.8261922598
2013-09-27,23,842742.37489447
2013-10-01,23,1002238.6603645608
2013-10-03,23,1004721.6451514289
2013-10-04,23,992945.39391803
2013-10-08,23,970443.5496090725
2013-10-10,23,951919.4733808488
2013-10-11,23,973708.5917031169
2013-10-15,23,907274.201503858
2013-10-17,23,946584.6418655217
2013-10-18,23,880120.0165162757
2013-10-22,23,1026421.0794603005
2013-10-24,23,941833.066658698
2013-10-25,23,1007159.8784415722
2013-10-31,23,980094.2797963023
2013-11-01,23,924424.998648636
2013-11-07,23,884874.034110114
2013-11-08,23,1015504.6465127766
2013-11-14,23,939392.1812675744
2013-11-15,23,943982.4543385431
2013-11-21,23,895316.771387212
2013-11-22,23,933622.3384735435
2013-11-28,23,890149.5460531488
2013-11-29,23,840850.6211858541
2013-12-05,23,926250.7605387494
2013-12-06,23,916658.5113025978
2013-12-12,23,926824.7511409819
2013-12-13,23,932587.2940932214
2013-12-19,23,938245.4703522995
2013-12-20,23,901583.7868175805
2013-12-26,23,897744.8134365901
2013-12-27,23,892904.6719569862
2013-01-02,24,1491671.931447789
2013-01-03,24,1467771.1207701564
2013-01-09,24,1493700.8786797896
2013-01-10,24,1569786.192384772
2013-01-16,24,1537195.2824741974
2013-01-17,24,1469870.2541030794
2013-01-23,24,1497069.2915770113
2013-01-24,24,1522584.4438772202
2013-01-30,24,1497159.574843064
2013-01-31,24,1535747.0947574675
2013-02-01,24,1465384.296886228
2013-02-06,24,1479919.4217124134
2013-02-07,24,1575732.562722236
2013-02-08,24,1438801.8306913301
2013-02-13,24,1492895.4476062357
2013-02-14,24,1561421.5570980161
2013-02-15,24,1537416.016784273
2013-02-20,24,1445854.9180457294
2013-02-21,24,1540787.187469475
2013-02-22,24,1556051.1000244617
2013-02-27,24,1555156.4697280675
2013-02-28,24,1460458.4628628045
2013-03-01,24,1578820.331986539
2013-03-05,24,1476892.3542708606
2013-03-07,24,1434555.4774848595
2013-03-08,24,1468709.7726305053
2013-03-12,24,1514851.9441790208
2013-03-14,24,1404151.5888567194
2013-03-15,24,1468704.7376498282
2013-03-19,24,1789935.906241782
2013-03-21,24,1486321.751755342
2013-03-22,24,1534750.3337906972
2013-03-26,24,1404696.0945507586
2013-03-28,24,1503252.5311169475
2013-03-29,24,1429043.1314697787
2013-04-02,24,1463243.5659374222
2013-04-04,24,1540327.9005910829
2013-04-05,24,1555424.0498376489
2013-04-09,24,1550683.031317182
2013-04-11,24,1461758.74232959
2013-04-12,24,1473434.5744185299
2013-04-16,24,1530825.0815887377
2013-04-18,24,1543705.4613885656
2013-04-19,24,1428944.0598657802
2013-04-23,24,1469668.7847270519
2013-04-25,24,1456552.586509563
2013-04-26,24,1477786.80084306
2013-04-30,24,1452219.094273761
2013-05-02,24,1478724.835931711
2013-05-03,24,1460476.9342801645
2013-05-07,24,1421136.0379324928
2013-05-09,24,1502315.015960358
2013-05-10,24,1407968.904471837
2013-05-14,24,1953508.2777880654
2013-05-16,24,1481369.9387574047
2013-05-17,24,1559848.2456129119
2013-05-21,24,1457363.113866657
2013-05-23,24,1487747.9404253215
2013-05-24,24,1494634.3361130655
2013-05-28,24,1448949.2686666325
2013-05-30,24,1471570.6734216139
2013-05-31,24,1507379.763501823
2013-06-04,24,1434942.5237582773
2013-06-06,24,1558951.8373121768
2013-06-07,24,1487959.029833354
2013-06-11,24,1499528.2020231187
2013-06-13,24,1511166.03544309
2013-06-14,24,1841902.3258927837
2013-06-18,24,1466891.0893854648
2013-06-20,24,1521309.2888935804
2013-06-21,24,1503034.7921258807
2013-06-25,24,1424125.264786221
2013-06-27,24,1504905.5808706433
2013-06-28,24,1613875.4566113874
2013-07-02,24,1504555.9294999912
2013-07-04,24,1458950.7668964341
2013-07-05,24,1455768.266418241
2013-07-09,24,1388030.043266818
2013-07-11,24,1394894.283240229
2013-07-12,24,1466864.2468483523
2013-07-16,24,1492971.9725764096
2013-07-18,24,1440646.4698204473
2013-07-19,24,1539314.4767648727
2013-07-23,24,1541202.7547118738
2013-07-25,24,1443932.831586279
2013-07-26,24,1439976.0007503927
2013-07-30,24,1523598.474337995
2013-08-01,24,1510142.6618497893
2013-08-02,24,1446027.1598193645
2013-08-06,24,1428111.9870097712
2013-08-08,24,1462684.9044935852
2013-08-09,24,1407560.1801812202
2013-08-13,24,1487026.1920857877
2013-08-15,24,1495554.1667306721
2013-08-16,24,1519597.4488871917
2013-08-20,24,1409578.7736202702
2013-08-22,24,1434834.3528767228
2013-08-23,24,1395146.2476429865
2013-08-27,24,1436164.6895770207
2013-08-29,24,1463546.1979513094
2013-08-30,24,1300180.377700381
2013-09-03,24,1453082.4504118413
2013-09-05,24,1416383.3129070774
2013-09-06,24,1463115.4276047945
2013-09-10,24,1431511.6650016308
2013-09-12,24,1419875.034586385
2013-09-13,24,1464079.814396359
2013-09-17,24,1400252.7748326212
2013-09-19,24,1488392.8763358146
2013-09-20,24,1420632.5383566245
2013-09-24,24,1518853.0928071737
2013-09-26,24,1467581.7417020649
2013-09-27,24,1521313.8099088147
2013-10-01,24,1495775.2329916582
2013-10-03,24,1396187.791022554
2013-10-04,24,1448099.081054911
2013-10-08,24,1506767.6210284978
2013-10-10,24,1477162.6492548957
2013-10-11,24,1455195.1727723628
2013-10-15,24,1403178.977621466
2013-10-17,24,1377703.2149602026
2013-10-18,24,1468812.2191148326
2013-10-22,24,1374809.3757644072
2013-10-24,24,1500404.2946042493
2013-10-25,24,1524096.3474182934
2013-10-31,24,1403276.1125208586
2013-11-01,24,1481772.9117713869
2013-11-07,24,1492382.9832986668
2013-11-08,24,1480890.6799025536
2013-11-14,24,1422554.3149878532
2013-11-15,24,1464440.6734456792
2013-11-21,24,1445000.7203561366
2013-11-22,24,1426378.9753232226
2013-11-28,24,1384631.402110003
2013-11-29,24,1365936.5184047297
2013-12-05,24,1820543.170233041
2013-12-06,24,1452897.7162876055
2013-12-12,24,1412902.8596210405
2013-12-13,24,1424865.6581658348
2013-12-19,24,1423523.1324625164
2013-12-20,24,1406350.3146057054
2013-12-26,24,1735560.9414283708
2013-12-27,24,1428258.959313646
2013-01-02,25,889559.7072935924
2013-01-03,25,960351.594483763
2013-01-09,25,851212.6822191849
2013-01-10,25,969403.5312975943
2013-01-16,25,921520.6049557626
2013-01-17,25,944376.0894345418
2013-01-23,25,850655.0958308652
2013-01-24,25,900581.043730855
2013-01-30,25,845100.5847534314
2013-01-31,25,899039.9635935128
2013-02-01,25,893086.7096176371
2013-02-06,25,867472.7582700327
2013-02-07,25,899885.4864531308
2013-02-08,25,826738.1207184494
2013-02-13,25,1005701.4041291997
2013-02-14,25,822425.9987187088
2013-02-15,25,976396.1778544709
2013-02-20,25,951521.8541051745
2013-02-21,25,900751.7693255469
2013-02-22,25,843974.779321894
2013-02-27,25,916461.408331126
2013-02-28,25,943818.4192804545
2013-03-01,25,853477.350585267
2013-03-05,25,892791.5602099374
2013-03-07,25,961490.0743004009
2013-03-08,25,956455.8563004434
2013-03-12,25,876287.6282808259
2013-03-14,25,1221817.3649033457
2013-03-15,25,942015.7543714643
2013-03-19,25,1230821.490988031
2013-03-21,25,1283860.0427063182
2013-03-22,25,846556.6124896109
2013-03-26,25,924565.1007900387
2013-03-28,25,899950.4444349781
2013-03-29,25,834121.4386968836
2013-04-02,25,938023.5847303793
2013-04-04,25,891052.429237023
2013-04-05,25,814340.5696831197
2013-04-09,25,829036.1066123694
2013-04-11,25,996133.205240123
2013-04-12,25,891332.2591492757
2013-04-16,25,1204878.394043535
2013-04-18,25,888621.8810761571
2013-04-19,25,852196.7704715878
2013-04-23,25,901250.6425709277
2013-04-25,25,874333.4772118255
2013-04-26,25,916692.2639306262
2013-04-30,25,925496.288591817
2013-05-02,25,909881.4062678814
2013-05-03,25,836791.5717744082
2013-05-07,25,911051.1052600667
2013-05-09,25,867646.8901983202
2013-05-10,25,1135276.6010663658
2013-05-14,25,914499.8541453853
2013-05-16,25,923661.4244309142
2013-05-17,25,964100.9328076765
2013-05-21,25,1205624.4813332632
2013-05-23,25,925257.9462468997
2013-05-24,25,931834.1723703444
2013-05-28,25,933425.9202008322
2013-05-30,25,800162.1257259473
2013-05-31,25,855108.7094367892
2013-06-04,25,1230513.7767275497
2013-06-06,25,961243.0517548472
2013-06-07,25,870435.9980355203
2013-06-11,25,923182.0242912173
2013-06-13,25,852250.7526674345
2013-06-14,25,900560.3456998542
2013-06-18,25,909333.2023599744
2013-06-20,25,847494.9225303307
2013-06-21,25,1194129.6226023585
2013-06-25,25,905402.4855279252
2013-06-27,25,862164.8553830385
2013-06-28,25,818887.9326840416
2013-07-02,25,864911.9067603275
2013-07-04,25,974853.7644807696
2013-07-05,25,928879.4601921812
2013-07-09,25,855414.7621372119
2013-07-11,25,804560.3512867391
2013-07-12,25,817106.6474723071
2013-07-16,25,867817.6401783377
2013-07-18,25,903759.8116413876
2013-07-19,25,924146.8813749179
2013-07-23,25,874032.2372555658
2013-07-25,25,862907.3595919088
2013-07-26,25,1262833.2455096617
2013-07-30,25,970762.7959970906
2013-08-01,25,886989.6257346123
2013-08-02,25,965421.4580388814
2013-08-06,25,928779.7439282686
2013-08-08,25,862071.8868252486
2013-08-09,25,794155.4347775951
2013-08-13,25,771608.3837659508
2013-08-15,25,980128.9070073217
2013-08-16,25,885961.7051225677
2013-08-20,25,922545.1937635094
2013-08-22,25,946658.4096167162
2013-08-23,25,922319.2931241915
2013-08-27,25,865282.5806446522
2013-08-29,25,828788.3791099563
2013-08-30,25,776866.0301778466
2013-09-03,25,1248027.0636125132
2013-09-05,25,894869.0671272352
2013-09-06,25,904306.0771579221
2013-09-10,25,849581.2870049253
2013-09-12,25,844256.5436239168
2013-09-13,25,917392.375204742
2013-09-17,25,883458.8597566187
2013-09-19,25,944091.9404251501
2013-09-20,25,833915.4973294884
2013-09-24,25,863846.8412824944
2013-09-26,25,911828.126341559
2013-09-27,25,781208.6446977407
2013-10-01,25,857316.4454110265
2013-10-03,25,951829.5821158215
2013-10-04,25,1243764.6918085143
2013-10-08,25,779845.031331405
2013-10-10,25,878385.5405041426
2013-10-11,25,915845.1220474318
2013-10-15,25,864857.2394664958
2013-10-17,25,902534.3572507948
2013-10-18,25,778483.4149766713
2013-10-22,25,813364.1568464413
2013-10-24,25,823616.2283850685
2013-10-25,25,826901.1960164607
2013-10-31,25,861524.0809779838
2013-11-01,25,837759.5473004058
2013-11-07,25,801790.3575381637
2013-11-08,25,808342.9961904511
2013-11-14,25,1396822.436848171
2013-11-15,25,792253.910638012
2013-11-21,25,825566.4616291821
2013-11-22,25,836839.1095037684
2013-11-28,25,803416.7914701328
2013-11-29,25,711097.2454137951
2013-12-05,25,786240.7253763825
2013-12-06,25,822544.0508927032
2013-12-12,25,969550.7979129776
2013-12-13,25,776127.3965140432
2013-12-19,25,823208.0122607127
2013-12-20,25,886210.8864773661
2013-12-26,25,821119.4117281139
2013-12-27,25,875276.0240055844
2013-01-02,26,1023907.0331515744
2013-01-03,26,1436439.5980540663
2013-01-09,26,1035749.5937592462
2013-01-10,26,1055991.5981127694
2013-01-16,26,1068770.1034085155
2013-01-17,26,1126233.3234969154
2013-01-23,26,1042496.0270112604
2013-01-24,26,1060574.2303013876
2013-01-30,26,1064802.3683005497
2013-01-31,26,1105351.2841608226
2013-02-01,26,1018233.1391449124
2013-02-06,26,1084878.118265137
2013-02-07,26,996473.2721118033
2013-02-08,26,1006046.5126428306
2013-02-13,26,1038082.094560042
2013-02-14,26,1004266.2828343734
2013-02-15,26,1099620.7806356847
2013-02-20,26,1075844.395781137
2013-02-21,26,1137810.2218571603
2013-02-22,26,1072413.0856094286
2013-02-27,26,1104196.0777218714
2013-02-28,26,1161893.0083859116
2013-03-01,26,1013823.6717170924
2013-03-05,26,1087931.9090872407
2013-03-07,26,997799.4795130417
2013-03-08,26,1091716.5233374536
2013-03-12,26,1053913.515474774
2013-03-14,26,1128023.9608826786
2013-03-15,26,1052146.6224690005
2013-03-19,26,1084917.3369501382
2013-03-21,26,1116169.3583983332
2013-03-22,26,1008849.4172054827
2013-03-26,26,1022694.6688765362
2013-03-28,26,1043647.3662885725
2013-03-29,26,1072347.8741176054
2013-04-02,26,1036529.5005166307
2013-04-04,26,1040102.0876694694
2013-04-05,26,1009320.7610406205
2013-04-09,26,1031907.0531729087
2013-04-11,26,1035770.1702135801
2013-04-12,26,1096216.9274279028
2013-04-16,26,1027780.9460368603
2013-04-18,26,1042690.184327744
2013-04-19,26,1118247.437573731
2013-04-23,26,1019033.329450205
2013-04-25,26,1014897.6908539385
2013-04-26,26,1060736.7998557538
2013-04-30,26,1043891.8823238164
2013-05-02,26,1061891.9708162397
2013-05-03,26,984336.5363097563
2013-05-07,26,1106895.8442028835
2013-05-09,26,1101787.752610445
2013-05-10,26,1027203.4005032778
2013-05-14,26,1024498.3041375428
2013-05-16,26,1107206.1627406925
2013-05-17,26,1010768.2351142094
2013-05-21,26,1084700.5249801278
2013-05-23,26,1051424.5752247646
2013-05-24,26,1159278.7546337768
2013-05-28,26,1059028.718266368
2013-05-30,26,1074158.1121108085
2013-05-31,26,1095822.5976563916
2013-06-04,26,1104754.2917733714
2013-06-06,26,1050663.1827796474
2013-06-07,26,1485609.0922601894
2013-06-11,26,1099648.1746683568
2013-06-13,26,1025751.9586671889
2013-06-14,26,1082341.6986566186
2013-06-18,26,1051866.2745897695
2013-06-20,26,1397075.7576334327
2013-06-21,26,1095501.4373033121
2013-06-25,26,1018493.655275777
2013-06-27,26,1050964.334833473
2013-06-28,26,1013094.2144139931
2013-07-02,26,1084691.1555928215
2013-07-04,26,990425.671080187
2013-07-05,26,1014647.8113484681
2013-07-09,26,1080208.9107778594
2013-07-11,26,1090370.6716959998
2013-07-12,26,1106900.0044282228
2013-07-16,26,1088693.723744385
2013-07-18,26,1061750.4261726886
2013-07-19,26,998480.3988554403
2013-07-23,26,984073.2182166427
2013-07-25,26,1061173.9397951365
2013-07-26,26,986375.2454539984
2013-07-30,26,1075787.223394677
2013-08-01,26,1079746.0334890783
2013-08-02,26,1073642.4314880148
2013-08-06,26,1099250.2226153687
2013-08-08,26,1131356.50956022
2013-08-09,26,1030507.0780274272
2013-08-13,26,1123941.6802513003
2013-08-15,26,1007846.3987313807
2013-08-16,26,980685.6271314919
2013-08-20,26,1017085.1533764303
2013-08-22,26,1057946.3137265518
2013-08-23,26,1018587.1715457141
2013-08-27,26,978346.8157824501
2013-08-29,26,1076151.2109173909
2013-08-30,26,927120.4350372106
2013-09-03,26,1065433.7860242203
2013-09-05,26,990582.1163901165
2013-09-06,26,1064215.6408398598
2013-09-10,26,1051842.9724300131
2013-09-12,26,977101.1222484857
2013-09-13,26,1011294.3770667985
2013-09-17,26,1037163.7118346691
2013-09-19,26,984896.461667046
2013-09-20,26,1000387.6115991995
2013-09-24,26,970118.1255042031
2013-09-26,26,1099852.6982830167
2013-09-27,26,1007573.517208539
2013-10-01,26,1332471.7005028203
2013-10-03,26,1001247.1150635183
2013-10-04,26,1099291.4861416966
2013-10-08,26,994096.2841664031
2013-10-10,26,993716.2383258641
2013-10-11,26,1093007.3488339707
2013-10-15,26,1097953.647447601
2013-10-17,26,1015935.4303607643
2013-10-18,26,1074283.5788691044
2013-10-22,26,1001184.0790244862
2013-10-24,26,976872.9360382035
2013-10-25,26,952308.181422025
2013-10-31,26,1369902.1300638095
2013-11-01,26,1084158.7261751592
2013-11-07,26,1040305.9104128256
2013-11-08,26,1069072.117590867
2013-11-14,26,973525.8734251037
2013-11-15,26,1001630.3805331737
2013-11-21,26,1400643.1018179283
2013-11-22,26,1028259.8068377301
2013-11-28,26,1059879.4047187194
2013-11-29,26,935169.7989920825
2013-12-05,26,1030043.1121201292
2013-12-06,26,1083336.2058016881
2013-12-12,26,978277.2847246677
2013-12-13,26,1050437.1882430986
2013-12-19,26,992018.2762203217
2013-12-20,26,992088.6063561887
2013-12-26,26,1106320.427379027
2013-12-27,26,982509.9632281363
2013-01-02,27,1454321.9601086453
2013-01-03,27,1468603.400537558
2013-01-09,27,1548290.2606408373
2013-01-10,27,1860496.9612072632
2013-01-16,27,1555259.7426516265
2013-01-17,27,1620858.6822125614
2013-01-23,27,1532516.2439544946
2013-01-24,27,1444548.7014730647
2013-01-30,27,1542674.0407616273
2013-01-31,27,1464894.8900040612
2013-02-01,27,1464916.3865705654
2013-02-06,27,1448457.8726718128
2013-02-07,27,1887453.6014290825
2013-02-08,27,1417877.416202493
2013-02-13,27,1424347.9222759232
2013-02-14,27,1551485.7582458034
2013-02-15,27,1516924.2477949038
2013-02-20,27,1536854.5067337602
2013-02-21,27,1476353.4616583511
2013-02-22,27,1488344.580165118
2013-02-27,27,1503777.857184358
2013-02-28,27,1504409.662805654
2013-03-01,27,1508345.7668498233
2013-03-05,27,1422644.5191870406
2013-03-07,27,1602773.129326716
2013-03-08,27,1534362.02282162
2013-03-12,27,1487548.0576427132
2013-03-14,27,1509398.9248175994
2013-03-15,27,1487060.6128126606
2013-03-19,27,1403697.7689237222
2013-03-21,27,1518366.9026327431
2013-03-22,27,1499675.3073828965
2013-03-26,27,1512088.3592432886
2013-03-28,27,1432639.2122200355
2013-03-29,27,1435378.0897350386
2013-04-02,27,1439277.2328916937
2013-04-04,27,1431825.3695976585
2013-04-05,27,1529531.1052323505
2013-04-09,27,1407594.5632081032
2013-04-11,27,1452885.8360470384
2013-04-12,27,1538907.7897229046
2013-04-16,27,1622854.9840420932
2013-04-18,27,1504691.0970665887
2013-04-19,27,1467210.5752687603
2013-04-23,27,1412628.9220991135
2013-04-25,27,1492417.495288089
2013-04-26,27,1529751.2457897216
2013-04-30,27,1391698.4610248208
2013-05-02,27,1463210.8750246763
2013-05-03,27,1428761.564092271
2013-05-07,27,1477650.6689063981
2013-05-09,27,1511528.6266918778
2013-05-10,27,1436845.1509175897
2013-05-14,27,1487121.42961663
2013-05-16,27,1476482.8861742318
2013-05-17,27,1436116.797179073
2013-05-21,27,1467158.5247088522
2013-05-23,27,1499349.3926192597
2013-05-24,27,1534441.6045459881
2013-05-28,27,1386996.2079121843
2013-05-30,27,1518923.7270152643
2013-05-31,27,1412551.257444948
2013-06-04,27,1545834.9020052478
2013-06-06,27,1561487.7226647437
2013-06-07,27,1507275.1253952533
2013-06-11,27,1428725.5594141334
2013-06-13,27,1528777.846988313
2013-06-14,27,1398232.6041764766
2013-06-18,27,1449423.3771092817
2013-06-20,27,1453649.7803847343
2013-06-21,27,1520353.538456723
2013-06-25,27,1484562.1472726837
2013-06-27,27,1493112.146584861
2013-06-28,27,1426151.618641451
2013-07-02,27,1461560.3423593193
2013-07-04,27,1439136.9754948765
2013-07-05,27,1503542.6374443844
2013-07-09,27,1458484.0979227647
2013-07-11,27,1500621.584461078
2013-07-12,27,1414343.668314673
2013-07-16,27,1413579.3677766398
2013-07-18,27,1527575.744484529
2013-07-19,27,1500499.8332600072
2013-07-23,27,1404629.9968301728
2013-07-25,27,1500601.2565019578
2013-07-26,27,1413235.899177201
2013-07-30,27,1481803.00288558
2013-08-01,27,1527630.8640560657
2013-08-02,27,1835140.5775056481
2013-08-06,27,1515601.728557147
2013-08-08,27,1540545.5723278373
2013-08-09,27,1470128.613532804
2013-08-13,27,1468687.7044750154
2013-08-15,27,1432661.5497531667
2013-08-16,27,1525856.6727804244
2013-08-20,27,1447439.760637559
2013-08-22,27,1484561.9894039556
2013-08-23,27,1408112.2872642651
2013-08-27,27,1414143.1044791117
2013-08-29,27,1402064.2973620817
2013-08-30,27,1330480.1470483989
2013-09-03,27,1459254.1817976683
2013-09-05,27,1503904.4036326036
2013-09-06,27,1777093.3252222538
2013-09-10,27,1481792.5007333532
2013-09-12,27,1436400.4432536513
2013-09-13,27,1497716.2948044688
2013-09-17,27,1502926.705606304
2013-09-19,27,1460741.7344581634
2013-09-20,27,1409138.5203913525
2013-09-24,27,1373251.8910740018
2013-09-26,27,1445569.8019600883
2013-09-27,27,1457135.95795843
2013-10-01,27,1378579.012419328
2013-10-03,27,1387855.7536522597
2013-10-04,27,1517594.9456318915
2013-10-08,27,1757939.576545298
2013-10-10,27,1387770.892589584
2013-10-11,27,1423625.9484903961
2013-10-15,27,1419036.659315057
2013-10-17,27,1435027.0796261877
2013-10-18,27,1467264.0386697873
2013-10-22,27,1466327.0141236782
2013-10-24,27,1391800.326571837
2013-10-25,27,1505832.4817311615
2013-10-31,27,1396363.3135777935
2013-11-01,27,1476303.4512938112
2013-11-07,27,1475004.4227077737
2013-11-08,27,1476185.8851279914
2013-11-14,27,1416428.7273854911
2013-11-15,27,1496761.4202577993
2013-11-21,27,1406890.6839481667
2013-11-22,27,1463898.131280765
2013-11-28,27,1440694.4892448336
2013-11-29,27,1389467.2622197717
2013-12-05,27,1476842.069146417
2013-12-06,27,1360365.6837029085
2013-12-12,27,1437424.3436509818
2013-12-13,27,1518423.9179271832
2013-12-19,27,1395866.830775179
2013-12-20,27,1338601.80431775
2013-12-26,27,1363623.861815855
2013-12-27,27,1471295.855288498
2013-01-02,28,1506316.2436339334
2013-01-03,28,1447535.684765242
2013-01-09,28,1456832.6726849377
2013-01-10,28,1432807.9044702128
2013-01-16,28,1488838.8359972239
2013-01-17,28,1441015.2071686238
2013-01-23,28,1364263.8831583112
2013-01-24,28,1412307.508939743
2013-01-30,28,1405964.8198510483
2013-01-31,28,1400034.671484515
2013-02-01,28,1334197.2019806802
2013-02-06,28,1495961.2427230552
2013-02-07,28,1388988.100399904
2013-02-08,28,1456304.242185004
2013-02-13,28,1429997.7973237932
2013-02-14,28,1480585.96910353
2013-02-15,28,1636559.0675485432
2013-02-20,28,1474756.2349486575
2013-02-21,28,1483829.9572867379
2013-02-22,28,1508944.2685035393
2013-02-27,28,1484992.1428397596
2013-02-28,28,1368141.0466975793
2013-03-01,28,1349117.23560483
2013-03-05,28,1766672.1986500844
2013-03-07,28,1469790.4532944858
2013-03-08,28,1479752.5629364476
2013-03-12,28,1515364.0498351678
2013-03-14,28,1902030.513598308
2013-03-15,28,1687715.8515355363
2013-03-19,28,1458537.7831806391
2013-03-21,28,1409895.964191489
2013-03-22,28,1431178.6721325293
2013-03-26,28,1391262.7789395675
2013-03-28,28,1403302.6759992465
2013-03-29,28,1801699.1453080103
2013-04-02,28,1428813.1006385088
2013-04-04,28,1387851.25801906
2013-04-05,28,1400277.1223542988
2013-04-09,28,1401937.7086807862
2013-04-11,28,1422957.519206293
2013-04-12,28,1503412.7257458568
2013-04-16,28,1476887.739281714
2013-04-18,28,1389921.0730679855
2013-04-19,28,1572418.4997760355
2013-04-23,28,1448402.8925516456
2013-04-25,28,1386976.1462112442
2013-04-26,28,1372886.627325438
2013-04-30,28,1426093.6381531283
2013-05-02,28,1531429.2431492805
2013-05-03,28,1582767.9931830317
2013-05-07,28,1524701.6933036745
2013-05-09,28,1500655.1729777083
2013-05-10,28,1375952.9181004763
2013-05-14,28,1394542.4976186976
2013-05-16,28,1412211.6917858645
2013-05-17,28,1369547.4898939207
2013-05-21,28,1398628.312608868
2013-05-23,28,1347307.5225337222
2013-05-24,28,1326935.4985277578
2013-05-28,28,1429054.9613268003
2013-05-30,28,1462964.7150899172
2013-05-31,28,1389448.7183821872
2013-06-04,28,1503954.1166116744
2013-06-06,28,1390881.0737800226
2013-06-07,28,1380463.9494327307
2013-06-11,28,1517190.963804327
2013-06-13,28,1368716.3565372154
2013-06-14,28,1458231.6071530282
2013-06-18,28,1505231.8969768211
2013-06-20,28,1416846.6376941726
2013-06-21,28,1567684.6181749776
2013-06-25,28,1365509.2190528885
2013-06-27,28,1406455.7524747774
2013-06-28,28,1365177.257155262
2013-07-02,28,1458598.8951745108
2013-07-04,28,1336866.2503415197
2013-07-05,28,1424357.5524492562
2013-07-09,28,1391971.7091107965
2013-07-11,28,1345621.9419095293
2013-07-12,28,1494254.3968724683
2013-07-16,28,1335393.7720098346
2013-07-18,28,1372765.5124821514
2013-07-19,28,1382360.3468918502
2013-07-23,28,1392666.4175117314
2013-07-25,28,1379100.0943371877
2013-07-26,28,1342697.5890880674
2013-07-30,28,1376557.4895533845
2013-08-01,28,1430870.378145486
2013-08-02,28,1438080.8000605553
2013-08-06,28,1511765.3771018013
2013-08-08,28,1395201.0373218805
2013-08-09,28,1462993.9305279776
2013-08-13,28,1504613.6921797544
2013-08-15,28,1350584.906642042
2013-08-16,28,1355385.786911495
2013-08-20,28,1452273.1196370423
2013-08-22,28,1380348.9151449054
2013-08-23,28,1457514.497371234
2013-08-27,28,1456754.0034177825
