Store,Date,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size,Weekly_Sales,Year,Month,WeekOfYear,DayOfWeek,Holiday_Weight,Weighted_Weekly_Sales
20,8/15/2013,FALSE,50.49,2.854,0,11361.33,0,15.6,583.9,204.202,8.187,0,203742,,2013,8,33,3,1,
20,8/16/2013,FALSE,39.53,3.582,0,0,0,0,7293.87,207.188,7.343,0,203742,,2013,8,33,4,1,
20,8/20/2013,FALSE,39.93,3.617,0,0,0.73,667.31,3822.63,213.024,6.961,0,203742,,2013,8,34,1,1,
20,8/22/2013,FALSE,79.2,3.475,0,0,802.79,0,0,214.687,7.28,0,203742,,2013,8,34,3,1,
20,8/23/2013,FALSE,70.04,3.798,0,0,0,3648.95,0,214.55,7.139,0,203742,,2013,8,34,4,1,
20,8/27/2013,FALSE,24.07,3.14,6154.14,0,0,0,0,204.632,7.484,0,203742,,2013,8,35,1,1,
20,8/29/2013,FALSE,62.15,3.711,0,0,9.77,1057.16,0,209.499,7.274,0,203742,,2013,8,35,3,1,
20,8/30/2013,TRUE,56.26,3.969,0,0,0,0,0,216.146,7.293,0,203742,,2013,8,35,4,1,
20,9/3/2013,FALSE,74.69,3.711,0,0,10.27,0,0,208.439,7.274,0,203742,,2013,9,36,1,1,
20,9/5/2013,FALSE,64.84,3.948,0,0,1.19,0,9997.93,215.358,7.28,0,203742,,2013,9,36,3,1,
20,9/6/2013,FALSE,78.09,2.793,0,1.91,0,0,0,204.363,7.527,0,203742,,2013,9,36,4,1,
20,9/10/2013,FALSE,24.07,3.14,0,0,0,855.06,0,204.632,7.484,0,203742,,2013,9,37,1,1,
20,9/12/2013,FALSE,39.98,3.816,9422.6,0,0.01,0,0,213.672,6.961,0,203742,,2013,9,37,3,1,
20,9/13/2013,FALSE,77.47,3.829,0,0,83.07,0,0,208.656,7.274,0,203742,,2013,9,37,4,1,
20,9/17/2013,FALSE,50.65,2.902,9066.75,66.2,0,3168.1,0,203.691,7.856,0,203742,,2013,9,38,1,1,
20,9/19/2013,FALSE,74.57,2.784,3545.34,0,0,0,0,204.729,7.527,0,203742,,2013,9,38,3,1,
20,9/20/2013,FALSE,42.78,2.917,0,0,3.64,0,2283.27,205.161,7.484,0,203742,,2013,9,38,4,1,
20,9/24/2013,FALSE,46.66,3.039,14469.08,14264.11,65.72,0,5905.53,204.962,7.484,0,203742,,2013,9,39,1,5,
20,9/26/2013,FALSE,70.51,2.755,4170.08,0,0,0,2157.85,204.79,7.527,0,203742,,2013,9,39,3,1,
20,9/27/2013,FALSE,71.25,3.747,0,0,0,0,4400.35,208.842,7.274,0,203742,,2013,9,39,4,1,
20,10/1/2013,FALSE,60.38,2.958,0,0,0,0,1618.6,203.877,7.856,0,203742,,2013,10,40,1,1,
20,10/3/2013,FALSE,77.75,2.771,1260.59,0,0,0,7604.92,204.481,7.527,0,203742,,2013,10,40,3,1,
20,10/4/2013,FALSE,62.97,3.962,0,0,0,0,0,208.639,7.287,0,203742,,2013,10,40,4,1,
20,10/8/2013,FALSE,60.77,3.985,0,0,0,0,2092.05,215.926,7.293,0,203742,,2013,10,41,1,1,
20,10/10/2013,FALSE,79.2,3.475,0,0,0,0,0,214.687,7.28,0,203742,,2013,10,41,3,1,
20,10/11/2013,FALSE,77.47,3.829,2409.15,0,0.24,0,4619.98,208.656,7.274,0,203742,,2013,10,41,4,1,
20,10/15/2013,FALSE,53.41,4.046,0,54.6,0,1192.79,602.44,208.799,7.287,0,203742,,2013,10,42,1,1,
20,10/17/2013,FALSE,74.88,3.76,10054.19,0,0,0,0,208.531,7.274,0,203742,,2013,10,42,3,1,
20,10/18/2013,FALSE,65.02,2.699,1171.21,91.43,0,0,4836.15,204.727,7.527,0,203742,,2013,10,42,4,5,
20,10/22/2013,FALSE,75.5,2.715,0,0,0,0,3596.69,204.758,7.527,0,203742,,2013,10,43,1,1,
20,10/24/2013,FALSE,39.98,3.816,1684.66,0,0,0,0,213.672,6.961,0,203742,,2013,10,43,3,1,
20,10/25/2013,FALSE,72.62,2.78,2139.7,92.22,1.43,0,0,204.67,7.856,0,203742,,2013,10,43,4,1,
20,10/31/2013,FALSE,52.56,3.892,11772.46,0,0,0,0,208.478,7.287,0,203742,,2013,10,44,3,1,
20,11/1/2013,FALSE,36.35,3.389,0,0,0,0,6650.63,212.404,7.082,0,203742,,2013,11,44,4,1,
20,11/7/2013,FALSE,74.88,3.76,0,0,0,0,0,208.531,7.274,0,203742,,2013,11,45,3,1,
20,11/8/2013,FALSE,47.2,4,6157.85,0,0,1066.29,0,216.115,7.293,0,203742,,2013,11,45,4,1,
20,11/14/2013,FALSE,68.74,3.738,0,0,0,0,1381.43,209.023,7.274,0,203742,,2013,11,46,3,5,
20,11/15/2013,FALSE,74.57,2.784,0,0,1.1,0,0,204.729,7.527,0,203742,,2013,11,46,4,1,
20,11/21/2013,FALSE,72.66,3.867,10611.25,0,0,0,0,215.088,7.28,0,203742,,2013,11,47,3,1,
20,11/22/2013,FALSE,35.47,3.046,0,0,0,0,0,204.825,7.484,0,203742,,2013,11,47,4,1,
20,11/28/2013,FALSE,31.11,3.695,0,0,0,2597.74,3027.69,213.273,6.961,0,203742,,2013,11,48,3,1,
20,11/29/2013,TRUE,28.85,3.179,0,0,0,0,0,204.643,7.484,0,203742,,2013,11,48,4,1,
20,12/5/2013,FALSE,32.32,2.754,0,0,94.93,0,0,204.463,8.187,0,203742,,2013,12,49,3,1,
20,12/6/2013,FALSE,20.39,3.205,0,0,131.11,0,0,204.703,7.343,0,203742,,2013,12,49,4,1,
20,12/12/2013,FALSE,69.57,3.807,0,5.67,38.62,0,0,214.826,7.28,0,203742,,2013,12,50,3,1,
20,12/13/2013,FALSE,67.32,2.809,0,0,103.05,2133.81,0,204.668,7.856,0,203742,,2013,12,50,4,1,
20,12/19/2013,FALSE,77.47,3.829,0,0,5.4,0,0,208.656,7.274,0,203742,,2013,12,51,3,1,
20,12/20/2013,TRUE,70.51,2.755,0,0,0,2449.86,0,204.79,7.527,0,203742,,2013,12,51,4,1,
20,12/26/2013,FALSE,75.14,2.783,35.96,2726.52,200,0,4876.34,204.357,7.527,0,203742,,2013,12,52,3,1,
20,12/27/2013,FALSE,69.37,2.713,5571.99,269.44,0,0,7920.93,204.818,7.527,0,203742,,2013,12,52,4,1,
21,1/2/2013,FALSE,73.08,2.854,32.5,0,26.79,0,0,209.998,8.2,1,140167,,2013,1,1,2,1,
21,1/3/2013,FALSE,52.21,3.268,0,577.33,0,0,0,219.626,7.057,1,140167,,2013,1,1,3,1,
21,1/9/2013,FALSE,80.94,2.759,10864.63,3088.37,27.47,642.76,0,210.555,8.2,1,140167,,2013,1,2,2,1,
21,1/10/2013,FALSE,91.57,3.417,4605.8,197.72,0,0,0,221.587,6.565,1,140167,,2013,1,2,3,1,
21,1/16/2013,FALSE,66.93,2.78,0,70.73,0,0,0,210.051,8.2,1,140167,,2013,1,3,2,1,
21,1/17/2013,FALSE,51.66,2.732,0,21.02,0,0,5117.87,210.677,8.324,1,140167,,2013,1,3,3,1,
21,1/23/2013,FALSE,94.22,3.684,0,0,70,0,0,215.198,7.852,1,140167,,2013,1,4,2,1,
21,1/24/2013,FALSE,88.4,3.73,0,0,0,0,0,222.075,6.565,1,140167,,2013,1,4,3,5,
21,1/30/2013,FALSE,68.36,3.907,0,0,5.58,247.83,8954,215.383,7.931,1,140167,,2013,1,5,2,1,
21,1/31/2013,FALSE,87.57,3.524,0,74.24,0,0,0,214.837,7.852,1,140167,,2013,1,5,3,1,
21,2/1/2013,TRUE,70.5,3.506,8642.2,0,0,0,0,223.078,6.17,1,140167,,2013,2,5,4,1,
21,2/6/2013,FALSE,85.61,2.623,4611.57,0,0,0,0,210.758,8.099,1,140167,,2013,2,6,2,1,
21,2/7/2013,FALSE,70.79,3.807,2809.05,0,0,0,0,215.11,7.931,1,140167,,2013,2,6,3,1,
21,2/8/2013,FALSE,48.61,2.625,8475.15,0,0,0,2447.92,211.007,8.324,1,140167,,2013,2,6,4,1,
21,2/13/2013,FALSE,48.61,2.625,0,23319.85,0,0,0,211.007,8.324,1,140167,,2013,2,7,2,1,
21,2/14/2013,FALSE,69.79,3.274,0,0,132.42,0,3281.16,217.005,7.441,1,140167,,2013,2,7,3,1,
21,2/15/2013,FALSE,69.03,3.891,0,0,11.14,0,3555.23,221.148,6.891,1,140167,,2013,2,7,4,1,
21,2/20/2013,FALSE,91.56,3.682,0,3818.85,944.52,1713.45,8316.25,215.136,7.852,1,140167,,2013,2,8,2,1,
21,2/21/2013,FALSE,39.05,2.572,0,0,43.35,0,597.94,210.753,8.324,1,140167,,2013,2,8,3,1,
21,2/22/2013,FALSE,70.79,3.807,0,0,0,226.97,0,215.11,7.931,1,140167,,2013,2,8,4,1,
21,2/27/2013,FALSE,70.5,3.506,35383.88,28369.34,0.28,0,0,223.078,6.17,1,140167,,2013,2,9,2,1,
21,2/28/2013,FALSE,44.24,2.976,9970.68,0,4.59,0,2938.11,211.065,8.028,1,140167,,2013,2,9,3,1,
21,3/1/2013,FALSE,60.95,2.728,141.18,25.6,112.13,0,0,211.661,8.163,1,140167,,2013,3,9,4,1,
21,3/5/2013,FALSE,68.62,3.622,3.37,0,0,0,0,214.725,7.931,1,140167,,2013,3,10,1,1,
21,3/7/2013,FALSE,36.33,2.989,16404.25,0,0,0,0,212.224,8.028,1,140167,,2013,3,10,3,1,
21,3/8/2013,FALSE,70.28,2.603,0,0,0,0,1244.18,211.33,8.163,1,140167,,2013,3,10,4,1,
21,3/12/2013,FALSE,90.3,2.627,11507.92,41.6,0,0,0,211.161,8.099,1,140167,,2013,3,11,1,1,
21,3/14/2013,FALSE,41.44,3.158,0,168.56,1.1,0,5906.69,218.605,7.441,1,140167,,2013,3,11,3,1,
21,3/15/2013,FALSE,83.82,3.699,0,1540.99,0,0,1300.11,214.925,7.931,1,140167,,2013,3,11,4,1,
21,3/19/2013,FALSE,70.79,3.807,0,0,133.22,0,0,215.11,7.931,1,140167,,2013,3,12,1,1,
21,3/21/2013,FALSE,45.16,3.129,0,0,60.94,0,0,219.177,7.441,1,140167,,2013,3,12,3,1,
21,3/22/2013,FALSE,56.01,3.332,5810.83,0,0,1321.97,2027.07,217.485,7.441,1,140167,,2013,3,12,4,1,
21,3/26/2013,FALSE,89.16,3.48,9712.39,0,0,0,13503.99,214.93,7.852,1,140167,,2013,3,13,1,1,
21,3/28/2013,FALSE,48.1,3.157,0,236.96,0,0,0,219.355,7.057,1,140167,,2013,3,13,3,1,
21,3/29/2013,FALSE,82.29,2.669,0,0,0,0,3444.54,210.88,8.099,1,140167,,2013,3,13,4,1,
21,4/2/2013,FALSE,39.05,2.572,0,0,0,1791.7,0,210.753,8.324,1,140167,,2013,4,14,1,1,
21,4/4/2013,FALSE,46.35,2.843,42.28,0,0,0,0,211.125,8.163,1,140167,,2013,4,14,3,1,
21,4/5/2013,FALSE,77.53,3.749,565.9,0,0,1915.49,0,221.31,6.891,1,140167,,2013,4,14,4,1,
21,4/9/2013,FALSE,91.56,3.682,0,0,3.2,0,4570.78,215.136,7.852,1,140167,,2013,4,15,1,1,
21,4/11/2013,FALSE,42.72,3.016,10710.56,0,296.78,104.18,0,211.486,8.028,1,140167,,2013,4,15,3,1,
21,4/12/2013,FALSE,54.68,2.72,0,0,0,89.76,0,210.873,8.324,1,140167,,2013,4,15,4,1,
21,4/16/2013,FALSE,69.21,3.814,15591.32,0,0,0,3196.41,221.256,6.891,1,140167,,2013,4,16,1,1,
21,4/18/2013,FALSE,87.54,3.637,0,696.42,0,222.42,0,214.651,7.931,1,140167,,2013,4,16,3,1,
21,4/19/2013,FALSE,59.3,3.63,4989.73,8935.08,0,1349.72,0,220.487,7.057,1,140167,,2013,4,16,4,1,
21,4/23/2013,FALSE,82.51,3.256,26970.65,0,0,158.52,0,221.562,6.565,1,140167,,2013,4,17,1,1,
21,4/25/2013,FALSE,61.87,3.906,0,0,0,0,671.89,215.445,7.931,1,140167,,2013,4,17,3,1,
21,4/26/2013,FALSE,45.16,3.129,0,0,0,0,0,219.177,7.441,1,140167,,2013,4,17,4,1,
21,4/30/2013,FALSE,90.27,3.651,11644.3,0,0,0,0,215.075,7.852,1,140167,,2013,4,18,1,1,
21,5/2/2013,FALSE,70.5,3.506,0,0,66.08,411.53,3857.29,223.078,6.17,1,140167,,2013,5,18,3,1,
21,5/3/2013,FALSE,56.01,3.332,65021.23,0,0,0,1897.92,217.485,7.441,1,140167,,2013,5,18,4,1,
21,5/7/2013,FALSE,69.21,3.814,4330.13,0,2.28,0,1689.86,221.256,6.891,1,140167,,2013,5,19,1,1,
21,5/9/2013,FALSE,34.14,2.983,0,0,0,0,993.88,211.118,8.028,1,140167,,2013,5,19,3,1,
21,5/10/2013,FALSE,91.94,3.533,408.1,0,0,0,4290.96,215.451,7.852,1,140167,,2013,5,19,4,1,
21,5/14/2013,FALSE,87.54,3.637,7676.36,155.09,24.45,0,0,214.651,7.931,1,140167,,2013,5,20,1,1,
21,5/16/2013,FALSE,70.28,2.603,0,0,0,0,2495.29,211.33,8.163,1,140167,,2013,5,20,3,1,
21,5/17/2013,FALSE,91.56,3.682,0,6115.67,0,0,0,215.136,7.852,1,140167,,2013,5,20,4,1,
21,5/21/2013,FALSE,54.68,2.72,2087.5,0,0,1673.62,3852.6,210.873,8.324,1,140167,,2013,5,21,1,1,
21,5/23/2013,FALSE,56.43,3.236,0,160.94,0,0,4729.13,218.113,7.441,1,140167,,2013,5,21,3,5,
21,5/24/2013,FALSE,45.03,3.51,0,0,5.03,0,10380.03,220.065,7.057,1,140167,,2013,5,21,4,1,
21,5/28/2013,FALSE,48.61,2.625,19.54,0,34.35,0,0,211.007,8.324,1,140167,,2013,5,22,1,1,
21,5/30/2013,FALSE,78.87,3.546,0,0,0,0,0,215.515,7.852,1,140167,,2013,5,22,3,5,
21,5/31/2013,FALSE,70.87,2.835,2531.63,0,0,0,769.52,210.001,8.2,1,140167,,2013,5,22,4,1,
21,6/4/2013,FALSE,90.11,3.554,0,0,0,0,0,215.323,7.852,1,140167,,2013,6,23,1,1,
21,6/6/2013,FALSE,71.54,3.721,0,0,0,0,0,222.417,6.565,1,140167,,2013,6,23,3,1,
21,6/7/2013,FALSE,84.25,3.311,0,0,0,0,0,221.57,6.565,1,140167,,2013,6,23,4,1,
21,6/11/2013,FALSE,57.16,3.669,0,0,0,0,0,220.697,7.057,1,140167,,2013,6,24,1,1,
21,6/13/2013,FALSE,45,3.261,16996.42,7.64,0,0,5906.69,219.533,7.057,1,140167,,2013,6,24,3,1,
21,6/14/2013,FALSE,65.16,3.353,0,276.35,35.08,0,0,217.165,7.441,1,140167,,2013,6,24,4,1,
21,6/18/2013,FALSE,51.66,2.732,0,0,71845.76,1750.15,0,210.677,8.324,1,140167,,2013,6,25,1,1,
21,6/20/2013,FALSE,80.38,3.666,0,0,160.53,1119.45,0,222.616,6.565,1,140167,,2013,6,25,3,1,
21,6/21/2013,FALSE,46.52,3.409,0,0,0,0,0,219.905,7.057,1,140167,,2013,6,25,4,1,
21,6/25/2013,FALSE,45.03,3.51,0,0,0,0,0,220.065,7.057,1,140167,,2013,6,26,1,1,
21,6/27/2013,FALSE,34.61,3.022,0,0,0,0,0,212.593,8.028,1,140167,,2013,6,26,3,1,
21,6/28/2013,FALSE,86.2,2.619,0,0,0,0,0,211.224,8.099,1,140167,,2013,6,26,4,1,
21,7/2/2013,FALSE,66.97,3.877,5564.21,1057.77,0.25,0,0,221.202,6.891,1,140167,,2013,7,27,1,1,
21,7/4/2013,FALSE,89.58,2.664,0,0,0,749.73,6779.43,211.26,8.099,1,140167,,2013,7,27,3,1,
21,7/5/2013,FALSE,75.68,3.467,0,0,0,0,0,216.028,7.852,1,140167,,2013,7,27,4,1,
21,7/9/2013,FALSE,90.11,3.554,0,0,0,0,3318.17,215.323,7.852,1,140167,,2013,7,28,1,1,
21,7/11/2013,FALSE,66.93,2.78,0,0,0,3031.99,0,210.051,8.2,1,140167,,2013,7,28,3,1,
21,7/12/2013,FALSE,68.52,3.594,0,126.28,0,1564.94,5884.24,223.06,6.17,1,140167,,2013,7,28,4,1,
21,7/16/2013,FALSE,70.28,3.617,0,0,0,0,0,222.816,6.17,1,140167,,2013,7,29,1,1,
21,7/18/2013,FALSE,51.29,2.886,0,164.58,0,52739.02,4626.19,211.065,8.163,1,140167,,2013,7,29,3,1,
21,7/19/2013,FALSE,48.1,3.157,6982.02,241.2,6,0,0,219.355,7.057,1,140167,,2013,7,29,4,1,
21,7/23/2013,FALSE,59.87,3.045,11548.3,0,0,0,0,212.903,8.028,1,140167,,2013,7,30,1,1,
21,7/25/2013,FALSE,70.28,3.617,8583.02,3700.62,0,0,0,222.816,6.17,1,140167,,2013,7,30,3,1,
21,7/26/2013,FALSE,92.32,3.638,0,0,0,0,7877.54,215.259,7.852,1,140167,,2013,7,30,4,1,
21,7/30/2013,FALSE,57.16,3.669,0,0,4.84,0,3900.33,220.697,7.057,1,140167,,2013,7,31,1,1,
21,8/1/2013,FALSE,89.57,3.494,62567.6,6962.91,0,0,1285.29,221.595,6.565,1,140167,,2013,8,31,3,1,
21,8/2/2013,FALSE,77.72,3.62,0,0,0,0,0,221.808,6.565,1,140167,,2013,8,31,4,1,
21,8/6/2013,FALSE,34.14,2.983,38.34,0,0,0,0,211.118,8.028,1,140167,,2013,8,32,1,1,
21,8/8/2013,FALSE,70.79,3.807,0,508.95,3.25,0,6386.86,215.11,7.931,1,140167,,2013,8,32,3,1,
21,8/9/2013,FALSE,91.05,3.575,8148.19,0,0,0,3236.46,215.013,7.852,1,140167,,2013,8,32,4,1,
21,8/13/2013,FALSE,83.82,3.699,8674.08,0,0,0,0,214.925,7.931,1,140167,,2013,8,33,1,1,
21,8/15/2013,FALSE,59.3,3.63,0,585.9,0,0,1537.49,220.487,7.057,1,140167,,2013,8,33,3,1,
21,8/16/2013,FALSE,54.68,2.72,23.68,0,0,0,2764.55,210.873,8.324,1,140167,,2013,8,33,4,1,
21,8/20/2013,FALSE,82.29,2.669,0,0,0,1450.13,1881.27,210.88,8.099,1,140167,,2013,8,34,1,1,
21,8/22/2013,FALSE,87.57,3.524,0,0,96.35,0,0,214.837,7.852,1,140167,,2013,8,34,3,1,
21,8/23/2013,FALSE,54.69,3.459,0,0,0,3268.41,0,213.765,8.028,1,140167,,2013,8,34,4,1,
21,8/27/2013,FALSE,82.51,3.256,4006.71,0,1.02,0,0,221.562,6.565,1,140167,,2013,8,35,1,1,
21,8/29/2013,FALSE,80.79,2.624,1843.45,9792.52,0,0,3495.93,211.255,8.099,1,140167,,2013,8,35,3,1,
21,8/30/2013,TRUE,56.43,3.236,2880.59,0,0,0,925.79,218.113,7.441,1,140167,,2013,8,35,4,5,
21,9/3/2013,FALSE,87.01,2.653,0,503.4,30.46,0,0,210.995,8.2,1,140167,,2013,9,36,1,1,
21,9/5/2013,FALSE,70.72,2.725,5130.81,0,0,0,0,211.519,8.163,1,140167,,2013,9,36,3,1,
21,9/6/2013,FALSE,66.93,2.78,0,0,0,0,0,210.051,8.2,1,140167,,2013,9,36,4,1,
21,9/10/2013,FALSE,61.87,3.906,7253.03,0,0,18723.56,0,215.445,7.931,1,140167,,2013,9,37,1,1,
21,9/12/2013,FALSE,57.16,3.669,0,0,0,7217.88,1760.69,220.697,7.057,1,140167,,2013,9,37,3,1,
21,9/13/2013,FALSE,86.2,2.619,0,0,0,546.11,0,211.224,8.099,1,140167,,2013,9,37,4,1,
21,9/17/2013,FALSE,65.74,2.77,0,0,0,5643.24,2176.37,210.283,8.2,1,140167,,2013,9,38,1,1,
21,9/19/2013,FALSE,79.3,2.565,0,0,0,0,0,211.153,8.099,1,140167,,2013,9,38,3,5,
21,9/20/2013,FALSE,51.71,2.771,19.54,94.4,0,23,0,211.547,8.163,1,140167,,2013,9,38,4,1,
21,9/24/2013,FALSE,73.08,2.854,0,0,0,0,1809.75,209.998,8.2,1,140167,,2013,9,39,1,1,
21,9/26/2013,FALSE,45.03,3.51,0,0.03,0,343.64,18646.29,220.065,7.057,1,140167,,2013,9,39,3,1,
21,9/27/2013,FALSE,70.5,3.506,0,0,0,1418.34,0,223.078,6.17,1,140167,,2013,9,39,4,1,
21,10/1/2013,FALSE,51.71,2.771,0,0,8,0,3794.93,211.547,8.163,1,140167,,2013,10,40,1,1,
21,10/3/2013,FALSE,80.94,2.759,0,0,0,2998.16,0,210.555,8.2,1,140167,,2013,10,40,3,1,
21,10/4/2013,FALSE,68.61,2.72,0,0,0,0,0,211.471,8.163,1,140167,,2013,10,40,4,1,
21,10/8/2013,FALSE,51.29,2.886,0,1.91,112.95,0,0,211.065,8.163,1,140167,,2013,10,41,1,1,
21,10/10/2013,FALSE,78.87,3.546,0,13.71,0,0,0,215.515,7.852,1,140167,,2013,10,41,3,5,
21,10/11/2013,FALSE,91.94,3.533,4540.15,0,1.12,0,9895.33,215.451,7.852,1,140167,,2013,10,41,4,1,
21,10/15/2013,FALSE,65.76,2.633,3944.86,0,0,0,0,211.404,8.163,1,140167,,2013,10,42,1,1,
21,10/17/2013,FALSE,34.14,2.983,755.78,0,0,0,1809.75,211.118,8.028,1,140167,,2013,10,42,3,1,
21,10/18/2013,FALSE,85.72,3.594,5142.08,0,0,0,0,214.744,7.931,1,140167,,2013,10,42,4,1,
21,10/22/2013,FALSE,75.68,3.467,1169.41,61.2,0,80.02,0,216.028,7.852,1,140167,,2013,10,43,1,1,
21,10/24/2013,FALSE,61.53,3.601,9297.06,0,0,0,0,223.015,6.17,1,140167,,2013,10,43,3,1,
21,10/25/2013,FALSE,48.61,2.625,0,237.61,56.98,0,4250.19,211.007,8.324,1,140167,,2013,10,43,4,1,
21,10/31/2013,FALSE,80.94,2.759,1557.1,0,10.8,5490.93,0,210.555,8.2,1,140167,,2013,10,44,3,1,
21,11/1/2013,FALSE,79.3,2.565,0,0,0,2574.7,4735.78,211.153,8.099,1,140167,,2013,11,44,4,5,
21,11/7/2013,FALSE,69.21,3.814,0,0,0,2229.25,6620.24,221.256,6.891,1,140167,,2013,11,45,3,1,
21,11/8/2013,FALSE,45.03,3.51,0,0,0,848.33,5024.43,220.065,7.057,1,140167,,2013,11,45,4,1,
21,11/14/2013,FALSE,70.79,3.807,0,8.22,0,22.5,0,215.11,7.931,1,140167,,2013,11,46,3,1,
21,11/15/2013,FALSE,39.75,2.514,0,0,0,2498.17,0,210.945,8.324,1,140167,,2013,11,46,4,1,
21,11/21/2013,FALSE,85.61,2.623,0,0,0,0,0,210.758,8.099,1,140167,,2013,11,47,3,1,
21,11/22/2013,FALSE,47.19,2.943,0,0,5.76,0,0,211.065,8.163,1,140167,,2013,11,47,4,1,
21,11/28/2013,FALSE,82.68,2.705,0,0,0,2383.68,1292.3,210.834,8.2,1,140167,,2013,11,48,3,1,
21,11/29/2013,TRUE,85.72,3.594,0,0,11.72,819.74,0,214.744,7.931,1,140167,,2013,11,48,4,1,
21,12/5/2013,FALSE,67.87,2.808,7359.11,0,0,384.78,0,210.15,8.2,1,140167,,2013,12,49,3,1,
21,12/6/2013,FALSE,70.87,2.835,9356.4,480.42,0,0,0,210.001,8.2,1,140167,,2013,12,49,4,1,
21,12/12/2013,FALSE,65.16,3.353,0,15.98,0,0,0,217.165,7.441,1,140167,,2013,12,50,3,1,
21,12/13/2013,FALSE,46.54,3.112,0,944.64,0,0,5960.69,219,7.441,1,140167,,2013,12,50,4,1,
21,12/19/2013,FALSE,83.03,2.582,7487.95,0,0.35,3610.78,0,211.181,8.099,1,140167,,2013,12,51,3,1,
21,12/20/2013,TRUE,68.52,3.594,0,0,0,0,0,223.06,6.17,1,140167,,2013,12,51,4,1,
21,12/26/2013,FALSE,46.35,2.843,0,0,0.47,634.78,0,211.125,8.163,1,140167,,2013,12,52,3,1,
21,12/27/2013,FALSE,78.91,3.355,25.14,0,0,0,0,216.362,7.852,1,140167,,2013,12,52,4,1,
22,1/2/2013,FALSE,57.73,2.938,4534.3,0,0,0,3402.66,136.738,8.572,1,119557,,2013,1,1,2,1,
22,1/3/2013,FALSE,66.56,3.683,0,1982.9,0,0,3682.22,142.129,7.671,1,119557,,2013,1,1,3,1,
22,1/9/2013,FALSE,74.37,2.792,686.24,0,0,0,0,136.474,8.433,1,119557,,2013,1,2,2,1,
22,1/10/2013,FALSE,75.32,3.898,0,0,13.1,0,0,139.893,8.023,1,119557,,2013,1,2,3,1,
22,1/16/2013,FALSE,40.58,3.633,0,0.5,0,3750.59,0,141.016,7.503,1,119557,,2013,1,3,2,1,
22,1/17/2013,FALSE,28.89,3.255,0,0,0.59,0,1453.25,137.138,8.458,1,119557,,2013,1,3,3,1,
22,1/23/2013,FALSE,51.42,4.023,0,0,-29.1,145.88,0,141.96,7.671,1,119557,,2013,1,4,2,1,
22,1/24/2013,FALSE,30.23,3.281,3918.1,8.6,0,4275.27,6374.67,137.376,8.458,1,119557,,2013,1,4,3,1,
22,1/30/2013,FALSE,39,3.751,0,-0.6,1.8,0,0,141.301,7.503,1,119557,,2013,1,5,2,1,
22,1/31/2013,FALSE,59.99,2.961,7512.07,150.85,0,0,0,136.08,8.348,1,119557,,2013,1,5,3,1,
22,2/1/2013,TRUE,30.23,3.281,5743.34,1348.24,0,0,0,137.376,8.458,1,119557,,2013,2,5,4,1,
22,2/6/2013,FALSE,61.71,3.746,0,0,0,0,0,142.116,7.671,1,119557,,2013,2,6,2,1,
22,2/7/2013,FALSE,57.06,2.849,0,0,0,498.54,0,135.786,8.348,1,119557,,2013,2,6,3,1,
22,2/8/2013,FALSE,50.75,3.991,0,0,0,382.41,0,142.018,7.671,1,119557,,2013,2,6,4,1,
22,2/13/2013,FALSE,37.47,3.827,2200.27,114.37,0,0,2980.58,141.388,7.503,1,119557,,2013,2,7,2,1,
22,2/14/2013,FALSE,24.76,3.215,0,0,0,0,0,136.803,8.458,1,119557,,2013,2,7,3,1,
22,2/15/2013,FALSE,62.63,3.583,5060.41,19610.52,0,0,5588.47,140.478,7.706,1,119557,,2013,2,7,4,1,
22,2/20/2013,FALSE,43.43,2.805,0,0,0,0,0,135.627,8.283,1,119557,,2013,2,8,2,1,
22,2/21/2013,FALSE,70.99,3.577,0,0,0,0.41,3695.1,142.192,7.671,1,119557,,2013,2,8,3,1,
22,2/22/2013,FALSE,76.35,2.792,0,0,0,0,0,136.455,8.433,1,119557,,2013,2,8,4,1,
22,2/27/2013,FALSE,43.38,3.634,0,0,0,614.55,0,137.74,8.458,1,119557,,2013,2,9,2,1,
22,2/28/2013,FALSE,66.42,3.988,0,0,1.73,0,4925.08,142.594,7.753,1,119557,,2013,2,9,3,1,
22,3/1/2013,FALSE,37.47,3.827,197.77,0,3.93,0,0,141.388,7.503,1,119557,,2013,3,9,4,1,
22,3/5/2013,FALSE,38.77,3.624,8920.01,0,0,0,0,137.848,8.458,1,119557,,2013,3,10,1,1,
22,3/7/2013,FALSE,55.28,4,24.75,0,222.56,0,1237.41,142.863,7.543,1,119557,,2013,3,10,3,1,
22,3/8/2013,FALSE,70.01,3.798,0,0,162.51,0,0,142.11,7.671,1,119557,,2013,3,10,4,1,
22,3/12/2013,FALSE,69.53,3.924,0,0,4.77,3350.88,0,138.861,8.252,1,119557,,2013,3,11,1,1,
22,3/14/2013,FALSE,46.03,2.834,5146.44,0,0,0,4212.97,135.668,8.283,1,119557,,2013,3,11,3,1,
22,3/15/2013,FALSE,70.61,3.629,0,209.71,0,0,12372.29,142.161,7.671,1,119557,,2013,3,11,4,1,
22,3/19/2013,FALSE,39,3.751,0,0,0,0,1016.84,141.301,7.503,1,119557,,2013,3,12,1,1,
