Date,Store,Weekly_Sales,Predicted_Weekly_Sales,Combined_Sales
2012-10-05,13,2041918.74,,2041918.74
2012-10-05,14,1687592.16,,1687592.16
2012-10-05,15,573498.64,,573498.64
2012-10-05,16,471281.68,,471281.68
2012-10-05,17,952609.17,,952609.17
2012-10-05,18,1092204.79,,1092204.79
2012-10-05,19,1408016.1,,1408016.1
2012-10-05,20,2246411.89,,2246411.89
2012-10-05,21,651768.91,,651768.91
2012-10-05,22,1009887.36,,1009887.36
2012-10-05,23,1464616.59,,1464616.59
2012-10-05,24,1416720.54,,1416720.54
2012-10-05,25,699536.73,,699536.73
2012-10-05,26,1095504.26,,1095504.26
2012-10-05,27,1591816.88,,1591816.88
2012-10-05,28,1462941.03,,1462941.03
2012-10-05,29,520632.8,,520632.8
2012-10-05,30,446751.45,,446751.45
2012-10-05,31,1363365.05,,1363365.05
2012-10-05,32,1202775.24,,1202775.24
2012-10-05,33,265444.9,,265444.9
2012-10-05,34,968896.68,,968896.68
2012-10-05,35,866064.4,,866064.4
2012-10-05,36,277137.86,,277137.86
2012-10-05,37,546122.37,,546122.37
2012-10-05,38,458479.01,,458479.01
2012-10-05,39,1574408.67,,1574408.67
2012-10-05,40,1069112.0,,1069112.0
2012-10-05,41,1400160.95,,1400160.95
2012-10-05,42,593162.53,,593162.53
2012-10-05,43,642614.89,,642614.89
2012-10-05,44,337390.44,,337390.44
2012-10-05,45,733455.07,,733455.07
2012-10-12,1,1573072.81,,1573072.81
2012-10-12,2,1900745.13,,1900745.13
2012-10-12,3,410804.39,,410804.39
2012-10-12,4,2133026.07,,2133026.07
2012-10-12,5,325345.41,,325345.41
2012-10-12,6,1459396.84,,1459396.84
2012-10-12,7,503463.93,,503463.93
2012-10-12,8,927511.99,,927511.99
2012-10-12,9,558464.8,,558464.8
2012-10-12,10,1713889.11,,1713889.11
2012-10-12,11,1311965.09,,1311965.09
2012-10-12,12,934917.47,,934917.47
2012-10-12,13,1999079.44,,1999079.44
2012-10-12,14,1639585.61,,1639585.61
2012-10-12,15,551799.63,,551799.63
2012-10-12,16,491817.19,,491817.19
2012-10-12,17,919878.34,,919878.34
2012-10-12,18,1074079.0,,1074079.0
2012-10-12,19,1352809.5,,1352809.5
2012-10-12,20,2162951.36,,2162951.36
2012-10-12,21,653043.44,,653043.44
2012-10-12,22,1004039.84,,1004039.84
2012-10-12,23,1412925.25,,1412925.25
2012-10-12,24,1416301.17,,1416301.17
2012-10-12,25,697317.41,,697317.41
2012-10-12,26,1044639.69,,1044639.69
2012-10-12,27,1660081.29,,1660081.29
2012-10-12,28,1205536.71,,1205536.71
2012-10-12,29,513737.0,,513737.0
2012-10-12,30,434593.26,,434593.26
2012-10-12,31,1401113.42,,1401113.42
2012-10-12,32,1176681.31,,1176681.31
2012-10-12,33,291781.15,,291781.15
2012-10-12,34,948613.39,,948613.39
2012-10-12,35,873643.14,,873643.14
2012-10-12,36,300236.85,,300236.85
2012-10-12,37,521810.75,,521810.75
2012-10-12,38,437320.66,,437320.66
2012-10-12,39,1494417.07,,1494417.07
2012-10-12,40,982523.26,,982523.26
2012-10-12,41,1409544.97,,1409544.97
2012-10-12,42,612379.9,,612379.9
2012-10-12,43,619369.72,,619369.72
2012-10-12,44,337796.13,,337796.13
2012-10-12,45,734464.36,,734464.36
2012-10-19,1,1508068.77,,1508068.77
2012-10-19,2,1847990.41,,1847990.41
2012-10-19,3,424513.08,,424513.08
2012-10-19,4,2097266.85,,2097266.85
2012-10-19,5,313358.15,,313358.15
2012-10-19,6,1436883.99,,1436883.99
2012-10-19,7,516424.83,,516424.83
2012-10-19,8,900309.75,,900309.75
2012-10-19,9,542009.46,,542009.46
2012-10-19,10,1734834.82,,1734834.82
2012-10-19,11,1232073.18,,1232073.18
2012-10-19,12,960945.43,,960945.43
2012-10-19,13,2018010.15,,2018010.15
2012-10-19,14,1590274.72,,1590274.72
2012-10-19,15,555652.77,,555652.77
2012-10-19,16,577198.97,,577198.97
2012-10-19,17,957356.84,,957356.84
2012-10-19,18,1048706.75,,1048706.75
2012-10-19,19,1321102.35,,1321102.35
2012-10-19,20,1999363.49,,1999363.49
2012-10-19,21,641368.14,,641368.14
2012-10-19,22,978027.95,,978027.95
2012-10-19,23,1363155.77,,1363155.77
2012-10-19,24,1255414.84,,1255414.84
2012-10-19,25,685531.85,,685531.85
2012-10-19,26,975578.02,,975578.02
2012-10-19,27,1620374.24,,1620374.24
2012-10-19,28,1143724.48,,1143724.48
2012-10-19,29,516909.24,,516909.24
2012-10-19,30,437537.29,,437537.29
2012-10-19,31,1378730.45,,1378730.45
2012-10-19,32,1199292.06,,1199292.06
2012-10-19,33,254412.34,,254412.34
2012-10-19,34,963516.28,,963516.28
2012-10-19,35,829284.67,,829284.67
2012-10-19,36,287360.05,,287360.05
2012-10-19,37,551969.1,,551969.1
2012-10-19,38,428806.46,,428806.46
2012-10-19,39,1577486.33,,1577486.33
2012-10-19,40,918170.5,,918170.5
2012-10-19,41,1326197.24,,1326197.24
2012-10-19,42,541406.98,,541406.98
2012-10-19,43,623919.23,,623919.23
2012-10-19,44,323766.77,,323766.77
2012-10-19,45,718125.53,,718125.53
2012-10-26,1,1493659.74,,1493659.74
2012-10-26,2,1834458.35,,1834458.35
2012-10-26,3,405432.7,,405432.7
2012-10-26,4,2149594.46,,2149594.46
2012-10-26,5,319550.77,,319550.77
2012-10-26,6,1431426.34,,1431426.34
2012-10-26,7,495543.28,,495543.28
2012-10-26,8,891671.44,,891671.44
2012-10-26,9,549731.49,,549731.49
2012-10-26,10,1744349.05,,1744349.05
2012-10-26,11,1200729.45,,1200729.45
2012-10-26,12,974697.6,,974697.6
2012-10-26,13,2035189.66,,2035189.66
2012-10-26,14,1704357.62,,1704357.62
2012-10-26,15,558473.6,,558473.6
2012-10-26,16,475770.14,,475770.14
2012-10-26,17,943465.29,,943465.29
2012-10-26,18,1127516.25,,1127516.25
2012-10-26,19,1322117.96,,1322117.96
2012-10-26,20,2031650.55,,2031650.55
2012-10-26,21,675202.87,,675202.87
2012-10-26,22,1094422.69,,1094422.69
2012-10-26,23,1347454.59,,1347454.59
2012-10-26,24,1307182.29,,1307182.29
2012-10-26,25,688940.94,,688940.94
2012-10-26,26,958619.8,,958619.8
2012-10-26,27,1703047.74,,1703047.74
2012-10-26,28,1213860.61,,1213860.61
2012-10-26,29,534970.68,,534970.68
2012-10-26,30,439424.5,,439424.5
2012-10-26,31,1340232.55,,1340232.55
2012-10-26,32,1219979.29,,1219979.29
2012-10-26,33,253731.13,,253731.13
2012-10-26,34,956987.81,,956987.81
2012-10-26,35,865137.6,,865137.6
2012-10-26,36,272489.41,,272489.41
2012-10-26,37,534738.43,,534738.43
2012-10-26,38,417290.38,,417290.38
2012-10-26,39,1569502.0,,1569502.0
2012-10-26,40,921264.52,,921264.52
2012-10-26,41,1316542.59,,1316542.59
2012-10-26,42,514756.08,,514756.08
2012-10-26,43,587603.55,,587603.55
2012-10-26,44,361067.07,,361067.07
2012-10-26,45,760281.43,,760281.43
2013-01-02,1,,1018139.321,1018139.321
2013-01-02,2,,1659573.524,1659573.524
2013-01-02,3,,-100551.585,-100551.585
2013-01-02,4,,1986421.387,1986421.387
2013-01-02,5,,-151848.39,-151848.39
2013-01-02,6,,1742686.362,1742686.362
2013-01-02,7,,270734.472,270734.472
2013-01-02,8,,1023965.769,1023965.769
2013-01-02,9,,873998.453,873998.453
2013-01-02,10,,961254.553,961254.553
2013-01-02,11,,1575251.251,1575251.251
2013-01-02,12,,771655.786,771655.786
2013-01-02,13,,1942435.408,1942435.408
2013-01-02,14,,1572950.993,1572950.993
2013-01-02,15,,966834.896,966834.896
2013-01-02,16,,86306.477,86306.477
2013-01-02,17,,658436.391,658436.391
2013-01-02,18,,802395.376,802395.376
2013-01-02,19,,1732509.911,1732509.911
2013-01-02,20,,1456580.159,1456580.159
2013-01-02,21,,862377.623,862377.623
2013-01-02,22,,808266.994,808266.994
2013-01-02,23,,1039070.612,1039070.612
2013-01-02,24,,1602432.011,1602432.011
2013-01-02,25,,658947.34,658947.34
2013-01-02,26,,925487.881,925487.881
2013-01-02,27,,1551586.927,1551586.927
2013-01-02,28,,1589444.001,1589444.001
2013-01-02,29,,413343.96,413343.96
2013-01-02,30,,-114942.894,-114942.894
2013-01-02,31,,1341294.553,1341294.553
2013-01-02,32,,1376324.313,1376324.313
2013-01-02,33,,-458814.901,-458814.901
2013-01-02,34,,897715.445,897715.445
2013-01-02,35,,734631.506,734631.506
2013-01-02,36,,-577673.64,-577673.64
2013-01-02,37,,-199931.63,-199931.63
2013-01-02,38,,-222942.956,-222942.956
2013-01-02,39,,1069590.727,1069590.727
2013-01-02,40,,1099476.804,1099476.804
2013-01-02,41,,1200943.063,1200943.063
2013-01-02,42,,-70731.756,-70731.756
2013-01-02,43,,-384293.054,-384293.054
2013-01-02,44,,-2077.774,-2077.774
2013-01-02,45,,417034.89,417034.89
2013-01-03,1,,1092604.908,1092604.908
2013-01-03,2,,1689687.226,1689687.226
2013-01-03,3,,-80923.285,-80923.285
2013-01-03,4,,1853782.667,1853782.667
2013-01-03,5,,-149355.157,-149355.157
2013-01-03,6,,1578480.125,1578480.125
2013-01-03,7,,262292.54,262292.54
2013-01-03,8,,1005930.395,1005930.395
2013-01-03,9,,883681.093,883681.093
2013-01-03,10,,1070273.034,1070273.034
2013-01-03,11,,1667020.879,1667020.879
2013-01-03,12,,640859.994,640859.994
2013-01-03,13,,1998103.377,1998103.377
2013-01-03,14,,1538984.617,1538984.617
2013-01-03,15,,972460.821,972460.821
2013-01-03,16,,154420.369,154420.369
2013-01-03,17,,6135142.179,6135142.179
2013-01-03,18,,840961.939,840961.939
2013-01-03,19,,1662947.493,1662947.493
2013-01-03,20,,1501034.725,1501034.725
2013-01-03,21,,891201.389,891201.389
2013-01-03,22,,882396.089,882396.089
2013-01-03,23,,830357.157,830357.157
2013-01-03,24,,1519076.796,1519076.796
2013-01-03,25,,742193.563,742193.563
2013-01-03,26,,6370178.017,6370178.017
2013-01-03,27,,1510287.849,1510287.849
2013-01-03,28,,1540620.333,1540620.333
2013-01-03,29,,426928.494,426928.494
2013-01-03,30,,-165301.872,-165301.872
2013-01-03,31,,1366492.677,1366492.677
2013-01-03,32,,6769469.317,6769469.317
2013-01-03,33,,-446613.897,-446613.897
2013-01-03,34,,926178.401,926178.401
2013-01-03,35,,460771.522,460771.522
2013-01-03,36,,-661407.171,-661407.171
2013-01-03,37,,-189254.751,-189254.751
2013-01-03,38,,-198388.245,-198388.245
2013-01-03,39,,1020317.727,1020317.727
2013-01-03,40,,921544.049,921544.049
2013-01-03,41,,1184541.914,1184541.914
2013-01-03,42,,-36026.052,-36026.052
2013-01-03,43,,-390758.532,-390758.532
2013-01-03,44,,-35837.7,-35837.7
2013-01-03,45,,743291.864,743291.864
2013-01-09,1,,1083456.706,1083456.706
2013-01-09,2,,1625276.121,1625276.121
2013-01-09,3,,-109545.982,-109545.982
2013-01-09,4,,1901258.435,1901258.435
2013-01-09,5,,-69948.865,-69948.865
2013-01-09,6,,1699882.45,1699882.45
2013-01-09,7,,5764029.295,5764029.295
2013-01-09,8,,1046772.617,1046772.617
2013-01-09,9,,890168.745,890168.745
2013-01-09,10,,1113693.818,1113693.818
2013-01-09,11,,1607433.86,1607433.86
2013-01-09,12,,687984.733,687984.733
2013-01-09,13,,2004866.132,2004866.132
2013-01-09,14,,1640242.754,1640242.754
2013-01-09,15,,1027715.158,1027715.158
2013-01-09,16,,128759.795,128759.795
2013-01-09,17,,684867.8,684867.8
2013-01-09,18,,949313.902,949313.902
2013-01-09,19,,1698682.073,1698682.073
2013-01-09,20,,1596597.381,1596597.381
2013-01-09,21,,889433.749,889433.749
2013-01-09,22,,830247.304,830247.304
2013-01-09,23,,888478.437,888478.437
2013-01-09,24,,1631673.891,1631673.891
2013-01-09,25,,819754.286,819754.286
2013-01-09,26,,1038546.366,1038546.366
2013-01-09,27,,1593672.65,1593672.65
2013-01-09,28,,1540231.604,1540231.604
2013-01-09,29,,492739.591,492739.591
2013-01-09,30,,-78831.063,-78831.063
2013-01-09,31,,1354350.107,1354350.107
2013-01-09,32,,1348534.058,1348534.058
2013-01-09,33,,-434102.684,-434102.684
2013-01-09,34,,937018.932,937018.932
2013-01-09,35,,499397.126,499397.126
2013-01-09,36,,-544410.094,-544410.094
2013-01-09,37,,-191473.787,-191473.787
2013-01-09,38,,-202062.414,-202062.414
2013-01-09,39,,1071183.342,1071183.342
2013-01-09,40,,1066868.932,1066868.932
2013-01-09,41,,1221186.439,1221186.439
2013-01-09,42,,-87050.485,-87050.485
2013-01-09,43,,-260202.719,-260202.719
2013-01-09,44,,-48849.018,-48849.018
2013-01-09,45,,494223.98,494223.98
2013-01-10,1,,1164521.504,1164521.504
2013-01-10,2,,1654606.24,1654606.24
2013-01-10,3,,-51541.943,-51541.943
2013-01-10,4,,2036867.729,2036867.729
2013-01-10,5,,-89558.627,-89558.627
2013-01-10,6,,1663229.616,1663229.616
2013-01-10,7,,5799891.454,5799891.454
2013-01-10,8,,1072893.528,1072893.528
2013-01-10,9,,965628.627,965628.627
2013-01-10,10,,1016368.011,1016368.011
2013-01-10,11,,1669618.748,1669618.748
2013-01-10,12,,6177082.335,6177082.335
2013-01-10,13,,1945868.534,1945868.534
2013-01-10,14,,1475267.546,1475267.546
2013-01-10,15,,997006.144,997006.144
2013-01-10,16,,168945.706,168945.706
2013-01-10,17,,664528.431,664528.431
2013-01-10,18,,6310667.857,6310667.857
2013-01-10,19,,1652958.444,1652958.444
2013-01-10,20,,1542929.255,1542929.255
2013-01-10,21,,961125.976,961125.976
2013-01-10,22,,892119.459,892119.459
2013-01-10,23,,976308.948,976308.948
2013-01-10,24,,1635783.507,1635783.507
2013-01-10,25,,800293.088,800293.088
2013-01-10,26,,1064219.002,1064219.002
2013-01-10,27,,7039877.106,7039877.106
2013-01-10,28,,1543100.439,1543100.439
2013-01-10,29,,508646.71,508646.71
2013-01-10,30,,-48316.907,-48316.907
2013-01-10,31,,1389384.177,1389384.177
2013-01-10,32,,6863474.716,6863474.716
2013-01-10,33,,-342986.8,-342986.8
2013-01-10,34,,945575.873,945575.873
2013-01-10,35,,577160.961,577160.961
2013-01-10,36,,-582020.157,-582020.157
2013-01-10,37,,-159234.258,-159234.258
2013-01-10,38,,-58556.576,-58556.576
2013-01-10,39,,1064553.448,1064553.448
2013-01-10,40,,1057720.623,1057720.623
2013-01-10,41,,1234190.09,1234190.09
2013-01-10,42,,-26533.628,-26533.628
2013-01-10,43,,-329074.285,-329074.285
2013-01-10,44,,-34007.751,-34007.751
2013-01-10,45,,5869545.168,5869545.168
2013-01-16,1,,1112421.607,1112421.607
2013-01-16,2,,1723135.206,1723135.206
2013-01-16,3,,56527.68,56527.68
2013-01-16,4,,2023774.014,2023774.014
2013-01-16,5,,39510.05,39510.05
2013-01-16,6,,1656001.413,1656001.413
2013-01-16,7,,317889.48,317889.48
2013-01-16,8,,1242231.112,1242231.112
2013-01-16,9,,1003092.25,1003092.25
2013-01-16,10,,1158584.885,1158584.885
2013-01-16,11,,1693852.319,1693852.319
2013-01-16,12,,6356064.617,6356064.617
2013-01-16,13,,2098274.861,2098274.861
2013-01-16,14,,1600699.374,1600699.374
2013-01-16,15,,1052161.958,1052161.958
2013-01-16,16,,173508.811,173508.811
2013-01-16,17,,732565.195,732565.195
2013-01-16,18,,983014.735,983014.735
2013-01-16,19,,1789110.422,1789110.422
2013-01-16,20,,1582422.952,1582422.952
2013-01-16,21,,945143.2,945143.2
2013-01-16,22,,940871.298,940871.298
2013-01-16,23,,989211.823,989211.823
2013-01-16,24,,1680828.642,1680828.642
2013-01-16,25,,854119.199,854119.199
2013-01-16,26,,1044304.338,1044304.338
2013-01-16,27,,1736916.229,1736916.229
2013-01-16,28,,1508588.444,1508588.444
2013-01-16,29,,516253.251,516253.251
2013-01-16,30,,9725.562,9725.562
2013-01-16,31,,1421527.018,1421527.018
2013-01-16,32,,1393312.974,1393312.974
2013-01-16,33,,-259540.574,-259540.574
2013-01-16,34,,975987.163,975987.163
2013-01-16,35,,572808.914,572808.914
2013-01-16,36,,-497478.347,-497478.347
2013-01-16,37,,-161611.138,-161611.138
2013-01-16,38,,-200870.462,-200870.462
2013-01-16,39,,1298386.349,1298386.349
2013-01-16,40,,1074187.137,1074187.137
2013-01-16,41,,1317789.188,1317789.188
2013-01-16,42,,-1300.7,-1300.7
2013-01-16,43,,5171632.499,5171632.499
2013-01-16,44,,-38074.814,-38074.814
2013-01-16,45,,515891.947,515891.947
2013-01-17,1,,1139653.856,1139653.856
2013-01-17,2,,1700878.839,1700878.839
2013-01-17,3,,50566.383,50566.383
2013-01-17,4,,1955384.212,1955384.212
2013-01-17,5,,-20409.742,-20409.742
2013-01-17,6,,1696162.231,1696162.231
2013-01-17,7,,329331.086,329331.086
2013-01-17,8,,1118971.269,1118971.269
2013-01-17,9,,998894.77,998894.77
2013-01-17,10,,1153209.845,1153209.845
2013-01-17,11,,1684956.392,1684956.392
2013-01-17,12,,800648.982,800648.982
2013-01-17,13,,7460811.649,7460811.649
2013-01-17,14,,1653711.829,1653711.829
2013-01-17,15,,1104318.786,1104318.786
2013-01-17,16,,184020.164,184020.164
2013-01-17,17,,700884.183,700884.183
2013-01-17,18,,965835.497,965835.497
2013-01-17,19,,1720633.617,1720633.617
2013-01-17,20,,1530431.148,1530431.148
2013-01-17,21,,985066.848,985066.848
2013-01-17,22,,894180.661,894180.661
2013-01-17,23,,999701.064,999701.064
2013-01-17,24,,1673803.468,1673803.468
2013-01-17,25,,847332.076,847332.076
2013-01-17,26,,1090704.032,1090704.032
2013-01-17,27,,1725400.028,1725400.028
2013-01-17,28,,1624561.677,1624561.677
2013-01-17,29,,510898.709,510898.709
2013-01-17,30,,-79442.46,-79442.46
2013-01-17,31,,1438110.073,1438110.073
2013-01-17,32,,1648864.394,1648864.394
2013-01-17,33,,-161533.225,-161533.225
2013-01-17,34,,1024714.583,1024714.583
2013-01-17,35,,587159.915,587159.915
2013-01-17,36,,-539890.804,-539890.804
2013-01-17,37,,5356007.884,5356007.884
2013-01-17,38,,-195370.528,-195370.528
2013-01-17,39,,1118479.089,1118479.089
2013-01-17,40,,1230741.426,1230741.426
2013-01-17,41,,1328222.601,1328222.601
2013-01-17,42,,-16624.144,-16624.144
2013-01-17,43,,133054.238,133054.238
2013-01-17,44,,-28903.634,-28903.634
2013-01-17,45,,517194.505,517194.505
2013-01-23,1,,1152339.421,1152339.421
2013-01-23,2,,1729448.975,1729448.975
2013-01-23,3,,48915.904,48915.904
2013-01-23,4,,1971801.994,1971801.994
2013-01-23,5,,-10232.278,-10232.278
2013-01-23,6,,1777720.764,1777720.764
2013-01-23,7,,426912.632,426912.632
2013-01-23,8,,1177876.42,1177876.42
2013-01-23,9,,1001989.745,1001989.745
2013-01-23,10,,1146318.564,1146318.564
2013-01-23,11,,1719669.237,1719669.237
2013-01-23,12,,761780.342,761780.342
2013-01-23,13,,2029165.421,2029165.421
2013-01-23,14,,1666595.842,1666595.842
2013-01-23,15,,1143208.228,1143208.228
2013-01-23,16,,195736.861,195736.861
2013-01-23,17,,781015.202,781015.202
2013-01-23,18,,1036865.719,1036865.719
2013-01-23,19,,1816421.667,1816421.667
2013-01-23,20,,1632015.872,1632015.872
2013-01-23,21,,1046756.396,1046756.396
2013-01-23,22,,984972.708,984972.708
2013-01-23,23,,957249.108,957249.108
2013-01-23,24,,1720448.051,1720448.051
2013-01-23,25,,867244.456,867244.456
2013-01-23,26,,1117738.201,1117738.201
2013-01-23,27,,1747082.855,1747082.855
2013-01-23,28,,1494692.817,1494692.817
2013-01-23,29,,468393.918,468393.918
2013-01-23,30,,-30494.516,-30494.516
2013-01-23,31,,1427825.987,1427825.987
2013-01-23,32,,1560785.54,1560785.54
2013-01-23,33,,-185306.664,-185306.664
2013-01-23,34,,997492.04,997492.04
2013-01-23,35,,600575.343,600575.343
2013-01-23,36,,4996360.268,4996360.268
2013-01-23,37,,-125331.454,-125331.454
2013-01-23,38,,-124954.338,-124954.338
2013-01-23,39,,1231223.711,1231223.711
2013-01-23,40,,1129357.956,1129357.956
2013-01-23,41,,1359237.201,1359237.201
2013-01-23,42,,79049.298,79049.298
2013-01-23,43,,-222086.349,-222086.349
2013-01-23,44,,35773.874,35773.874
2013-01-23,45,,574565.91,574565.91
2013-01-24,1,,1132050.861,1132050.861
2013-01-24,2,,1703196.243,1703196.243
2013-01-24,3,,28584.9,28584.9
2013-01-24,4,,2064065.534,2064065.534
2013-01-24,5,,-7979.651,-7979.651
2013-01-24,6,,1713417.301,1713417.301
2013-01-24,7,,400870.44,400870.44
2013-01-24,8,,1202936.667,1202936.667
2013-01-24,9,,6504958.117,6504958.117
2013-01-24,10,,1205225.318,1205225.318
2013-01-24,11,,1758080.579,1758080.579
2013-01-24,12,,881143.415,881143.415
2013-01-24,13,,2077889.172,2077889.172
2013-01-24,14,,1617709.924,1617709.924
2013-01-24,15,,1105189.237,1105189.237
2013-01-24,16,,218024.476,218024.476
2013-01-24,17,,756891.736,756891.736
2013-01-24,18,,990582.835,990582.835
2013-01-24,19,,1792366.984,1792366.984
2013-01-24,20,,1602359.298,1602359.298
2013-01-24,21,,6520673.773,6520673.773
2013-01-24,22,,1000907.686,1000907.686
2013-01-24,23,,1037650.25,1037650.25
2013-01-24,24,,1693831.861,1693831.861
2013-01-24,25,,875181.423,875181.423
2013-01-24,26,,1134970.058,1134970.058
2013-01-24,27,,1712384.104,1712384.104
2013-01-24,28,,1417032.784,1417032.784
2013-01-24,29,,549278.265,549278.265
2013-01-24,30,,-614.851,-614.851
2013-01-24,31,,1561448.42,1561448.42
2013-01-24,32,,1473757.256,1473757.256
2013-01-24,33,,-311081.978,-311081.978
2013-01-24,34,,1071450.236,1071450.236
2013-01-24,35,,590798.017,590798.017
2013-01-24,36,,-536029.096,-536029.096
2013-01-24,37,,-145797.591,-145797.591
2013-01-24,38,,5464217.85,5464217.85
2013-01-24,39,,1127080.884,1127080.884
2013-01-24,40,,1074513.487,1074513.487
2013-01-24,41,,1392789.153,1392789.153
2013-01-24,42,,-14426.051,-14426.051
2013-01-24,43,,-251862.45,-251862.45
2013-01-24,44,,113313.013,113313.013
2013-01-24,45,,613664.807,613664.807
2013-01-30,1,,1222151.92,1222151.92
2013-01-30,2,,1802223.296,1802223.296
2013-01-30,3,,44639.885,44639.885
2013-01-30,4,,7468034.291,7468034.291
2013-01-30,5,,71534.852,71534.852
2013-01-30,6,,1747617.384,1747617.384
2013-01-30,7,,369401.206,369401.206
2013-01-30,8,,1252549.822,1252549.822
2013-01-30,9,,1088196.948,1088196.948
2013-01-30,10,,1245437.306,1245437.306
2013-01-30,11,,1789839.878,1789839.878
2013-01-30,12,,867758.607,867758.607
2013-01-30,13,,2107960.782,2107960.782
2013-01-30,14,,1664921.263,1664921.263
2013-01-30,15,,1062336.304,1062336.304
2013-01-30,16,,274433.649,274433.649
2013-01-30,17,,850091.041,850091.041
2013-01-30,18,,1030094.604,1030094.604
2013-01-30,19,,1790413.398,1790413.398
2013-01-30,20,,1626605.9,1626605.9
2013-01-30,21,,1182187.386,1182187.386
2013-01-30,22,,1020562.367,1020562.367
2013-01-30,23,,1080462.027,1080462.027
2013-01-30,24,,1786133.193,1786133.193
2013-01-30,25,,927760.425,927760.425
2013-01-30,26,,1124420.237,1124420.237
2013-01-30,27,,1729318.619,1729318.619
2013-01-30,28,,1652174.522,1652174.522
2013-01-30,29,,641076.985,641076.985
2013-01-30,30,,51431.82,51431.82
2013-01-30,31,,1566820.896,1566820.896
2013-01-30,32,,1546394.651,1546394.651
2013-01-30,33,,-191202.158,-191202.158
2013-01-30,34,,1181666.026,1181666.026
2013-01-30,35,,609481.658,609481.658
2013-01-30,36,,-316715.226,-316715.226
2013-01-30,37,,-96179.18,-96179.18
2013-01-30,38,,-34422.664,-34422.664
2013-01-30,39,,6712437.513,6712437.513
2013-01-30,40,,1117809.52,1117809.52
2013-01-30,41,,1420283.494,1420283.494
2013-01-30,42,,3197680.42,3197680.42
2013-01-30,43,,-179668.491,-179668.491
2013-01-30,44,,90905.702,90905.702
2013-01-30,45,,622322.253,622322.253
2013-01-31,1,,1314172.258,1314172.258
2013-01-31,2,,1833521.847,1833521.847
2013-01-31,3,,85469.98,85469.98
2013-01-31,4,,2177777.257,2177777.257
2013-01-31,5,,122222.968,122222.968
2013-01-31,6,,1762935.684,1762935.684
2013-01-31,7,,461243.817,461243.817
2013-01-31,8,,1285402.48,1285402.48
2013-01-31,9,,1057421.116,1057421.116
2013-01-31,10,,1299111.573,1299111.573
2013-01-31,11,,1763232.45,1763232.45
2013-01-31,12,,845071.665,845071.665
2013-01-31,13,,2145770.75,2145770.75
2013-01-31,14,,1688474.267,1688474.267
2013-01-31,15,,1233904.644,1233904.644
2013-01-31,16,,323601.481,323601.481
2013-01-31,17,,887732.046,887732.046
2013-01-31,18,,1035278.665,1035278.665
2013-01-31,19,,1871271.243,1871271.243
2013-01-31,20,,1664797.491,1664797.491
2013-01-31,21,,1079323.715,1079323.715
2013-01-31,22,,957650.985,957650.985
2013-01-31,23,,1084352.762,1084352.762
2013-01-31,24,,1793240.815,1793240.815
2013-01-31,25,,924988.32,924988.32
2013-01-31,26,,1169375.9,1169375.9
2013-01-31,27,,1749243.647,1749243.647
2013-01-31,28,,1631390.251,1631390.251
2013-01-31,29,,560663.212,560663.212
2013-01-31,30,,79467.875,79467.875
2013-01-31,31,,1459968.536,1459968.536
2013-01-31,32,,1522941.479,1522941.479
2013-01-31,33,,-192515.654,-192515.654
2013-01-31,34,,1126955.487,1126955.487
2013-01-31,35,,627664.726,627664.726
2013-01-31,36,,-402468.015,-402468.015
2013-01-31,37,,-8649.155,-8649.155
2013-01-31,38,,33605.343,33605.343
2013-01-31,39,,1271600.119,1271600.119
2013-01-31,40,,6642650.914,6642650.914
2013-01-31,41,,1362002.513,1362002.513
2013-01-31,42,,175649.588,175649.588
2013-01-31,43,,-205242.832,-205242.832
2013-01-31,44,,90313.74,90313.74
2013-01-31,45,,622318.225,622318.225
2013-02-01,1,,565776.871,565776.871
2013-02-01,2,,1158433.678,1158433.678
2013-02-01,3,,-577472.759,-577472.759
2013-02-01,4,,1509460.609,1509460.609
2013-02-01,5,,-592062.837,-592062.837
2013-02-01,6,,1139132.768,1139132.768
2013-02-01,7,,-65968.828,-65968.828
2013-02-01,8,,628933.167,628933.167
2013-02-01,9,,493358.508,493358.508
2013-02-01,10,,649819.834,649819.834
2013-02-01,11,,1191283.261,1191283.261
2013-02-01,12,,203953.975,203953.975
2013-02-01,13,,1507150.304,1507150.304
2013-02-01,14,,1060843.179,1060843.179
2013-02-01,15,,518278.417,518278.417
2013-02-01,16,,-389025.508,-389025.508
2013-02-01,17,,340495.574,340495.574
2013-02-01,18,,506910.975,506910.975
2013-02-01,19,,1231553.228,1231553.228
2013-02-01,20,,1141672.251,1141672.251
2013-02-01,21,,475130.017,475130.017
2013-02-01,22,,341324.885,341324.885
2013-02-01,23,,5851859.721,5851859.721
2013-02-01,24,,1169153.252,1169153.252
2013-02-01,25,,253011.257,253011.257
2013-02-01,26,,499554.385,499554.385
2013-02-01,27,,1096054.518,1096054.518
2013-02-01,28,,924823.345,924823.345
2013-02-01,29,,-84595.646,-84595.646
2013-02-01,30,,-596193.172,-596193.172
2013-02-01,31,,914702.313,914702.313
2013-02-01,32,,904874.831,904874.831
2013-02-01,33,,-713003.076,-713003.076
2013-02-01,34,,486847.023,486847.023
2013-02-01,35,,5502323.251,5502323.251
2013-02-01,36,,-1030397.644,-1030397.644
2013-02-01,37,,-761058.282,-761058.282
2013-02-01,38,,-597782.477,-597782.477
